UF,Tipo Crime,Ano,Mês,Vítimas
Goiás,Lesão corporal seguida de morte,2016,setembro,2
Goiás,Lesão corporal seguida de morte,2016,outubro,1
Goiás,Lesão corporal seguida de morte,2016,novembro,5
Goiás,Lesão corporal seguida de morte,2016,dezembro,4
Goiás,Lesão corporal seguida de morte,2017,janeiro,2
Goiás,Lesão corporal seguida de morte,2017,fevereiro,6
Goiás,Lesão corporal seguida de morte,2017,março,6
Goiás,Lesão corporal seguida de morte,2017,abril,2
Goiás,Lesão corporal seguida de morte,2017,maio,0
Goiás,Lesão corporal seguida de morte,2017,junho,3
Goiás,Lesão corporal seguida de morte,2017,julho,4
Goiás,Lesão corporal seguida de morte,2017,agosto,1
Goiás,Lesão corporal seguida de morte,2017,setembro,5
Goiás,Lesão corporal seguida de morte,2017,outubro,6
Goiás,Lesão corporal seguida de morte,2017,novembro,4
Goiás,Lesão corporal seguida de morte,2017,dezembro,0
Goiás,Lesão corporal seguida de morte,2018,janeiro,4
Goiás,Lesão corporal seguida de morte,2018,fevereiro,2
Goiás,Lesão corporal seguida de morte,2018,março,3
Goiás,Lesão corporal seguida de morte,2018,abril,0
Goiás,Lesão corporal seguida de morte,2018,maio,8
Goiás,Lesão corporal seguida de morte,2018,junho,8
Goiás,Lesão corporal seguida de morte,2018,julho,10
Goiás,Lesão corporal seguida de morte,2018,agosto,4
Goiás,Lesão corporal seguida de morte,2018,setembro,5
Goiás,Lesão corporal seguida de morte,2018,outubro,9
Goiás,Lesão corporal seguida de morte,2018,novembro,4
Goiás,Lesão corporal seguida de morte,2018,dezembro,3
Goiás,Lesão corporal seguida de morte,2019,janeiro,5
Goiás,Lesão corporal seguida de morte,2019,fevereiro,4
Goiás,Lesão corporal seguida de morte,2019,março,4
Goiás,Lesão corporal seguida de morte,2019,abril,4
Goiás,Lesão corporal seguida de morte,2019,maio,6
Goiás,Lesão corporal seguida de morte,2019,junho,4
Goiás,Lesão corporal seguida de morte,2019,julho,4
Goiás,Lesão corporal seguida de morte,2019,agosto,5
Goiás,Lesão corporal seguida de morte,2019,setembro,4
Goiás,Lesão corporal seguida de morte,2019,outubro,5
Goiás,Lesão corporal seguida de morte,2019,novembro,5
Goiás,Lesão corporal seguida de morte,2019,dezembro,9
Goiás,Lesão corporal seguida de morte,2020,janeiro,3
Goiás,Lesão corporal seguida de morte,2020,fevereiro,7
Goiás,Lesão corporal seguida de morte,2020,março,3
Goiás,Roubo seguido de morte (latrocínio),2015,janeiro,9
Goiás,Roubo seguido de morte (latrocínio),2015,fevereiro,4
Goiás,Roubo seguido de morte (latrocínio),2015,março,7
Goiás,Roubo seguido de morte (latrocínio),2015,abril,13
Goiás,Roubo seguido de morte (latrocínio),2015,maio,8
Goiás,Roubo seguido de morte (latrocínio),2015,junho,8
Goiás,Roubo seguido de morte (latrocínio),2015,julho,7
Goiás,Roubo seguido de morte (latrocínio),2015,agosto,5
Goiás,Roubo seguido de morte (latrocínio),2015,setembro,12
Goiás,Roubo seguido de morte (latrocínio),2015,outubro,4
Goiás,Roubo seguido de morte (latrocínio),2015,novembro,9
Goiás,Roubo seguido de morte (latrocínio),2015,dezembro,4
Goiás,Roubo seguido de morte (latrocínio),2016,janeiro,2
Goiás,Roubo seguido de morte (latrocínio),2016,fevereiro,0
Goiás,Roubo seguido de morte (latrocínio),2016,março,2
Goiás,Roubo seguido de morte (latrocínio),2016,abril,10
Goiás,Roubo seguido de morte (latrocínio),2016,maio,7
Goiás,Roubo seguido de morte (latrocínio),2016,junho,14
Goiás,Roubo seguido de morte (latrocínio),2016,julho,8
Goiás,Roubo seguido de morte (latrocínio),2016,agosto,13
Goiás,Roubo seguido de morte (latrocínio),2016,setembro,13
Goiás,Roubo seguido de morte (latrocínio),2016,outubro,12
Goiás,Roubo seguido de morte (latrocínio),2016,novembro,5
Goiás,Roubo seguido de morte (latrocínio),2016,dezembro,8
Goiás,Roubo seguido de morte (latrocínio),2017,janeiro,11
Goiás,Roubo seguido de morte (latrocínio),2017,fevereiro,8
Goiás,Roubo seguido de morte (latrocínio),2017,março,15
Goiás,Roubo seguido de morte (latrocínio),2017,abril,8
Goiás,Roubo seguido de morte (latrocínio),2017,maio,13
Goiás,Roubo seguido de morte (latrocínio),2017,junho,8
Goiás,Roubo seguido de morte (latrocínio),2017,julho,8
Goiás,Roubo seguido de morte (latrocínio),2017,agosto,16
Goiás,Roubo seguido de morte (latrocínio),2017,setembro,6
Goiás,Roubo seguido de morte (latrocínio),2017,outubro,12
Goiás,Roubo seguido de morte (latrocínio),2017,novembro,10
Goiás,Roubo seguido de morte (latrocínio),2017,dezembro,7
Goiás,Roubo seguido de morte (latrocínio),2018,janeiro,14
Goiás,Roubo seguido de morte (latrocínio),2018,fevereiro,7
Goiás,Roubo seguido de morte (latrocínio),2018,março,10
Goiás,Roubo seguido de morte (latrocínio),2018,abril,11
Goiás,Roubo seguido de morte (latrocínio),2018,maio,8
Goiás,Roubo seguido de morte (latrocínio),2018,junho,5
Goiás,Roubo seguido de morte (latrocínio),2018,julho,6
Goiás,Roubo seguido de morte (latrocínio),2018,agosto,8
Goiás,Roubo seguido de morte (latrocínio),2018,setembro,3
Goiás,Roubo seguido de morte (latrocínio),2018,outubro,7
Goiás,Roubo seguido de morte (latrocínio),2018,novembro,12
Goiás,Roubo seguido de morte (latrocínio),2018,dezembro,5
Goiás,Roubo seguido de morte (latrocínio),2019,janeiro,9
Goiás,Roubo seguido de morte (latrocínio),2019,fevereiro,11
Goiás,Roubo seguido de morte (latrocínio),2019,março,5
Goiás,Roubo seguido de morte (latrocínio),2019,abril,6
Goiás,Roubo seguido de morte (latrocínio),2019,maio,3
Goiás,Roubo seguido de morte (latrocínio),2019,junho,4
Goiás,Roubo seguido de morte (latrocínio),2019,julho,6
Goiás,Roubo seguido de morte (latrocínio),2019,agosto,11
Goiás,Roubo seguido de morte (latrocínio),2019,setembro,4
Goiás,Roubo seguido de morte (latrocínio),2019,outubro,4
Goiás,Roubo seguido de morte (latrocínio),2019,novembro,6
Goiás,Roubo seguido de morte (latrocínio),2019,dezembro,1
Goiás,Roubo seguido de morte (latrocínio),2020,janeiro,3
Goiás,Roubo seguido de morte (latrocínio),2020,fevereiro,2
Goiás,Roubo seguido de morte (latrocínio),2020,março,6
Maranhão,Homicídio doloso,2015,janeiro,176
Maranhão,Homicídio doloso,2015,fevereiro,166
Maranhão,Homicídio doloso,2015,março,140
Maranhão,Homicídio doloso,2015,abril,149
Maranhão,Homicídio doloso,2015,maio,177
Maranhão,Homicídio doloso,2015,junho,137
Maranhão,Homicídio doloso,2015,julho,135
Maranhão,Homicídio doloso,2015,agosto,164
Maranhão,Homicídio doloso,2015,setembro,188
Maranhão,Homicídio doloso,2015,outubro,166
Maranhão,Homicídio doloso,2015,novembro,205
Maranhão,Homicídio doloso,2015,dezembro,205
Maranhão,Homicídio doloso,2016,janeiro,207
Maranhão,Homicídio doloso,2016,fevereiro,205
Maranhão,Homicídio doloso,2016,março,178
Maranhão,Homicídio doloso,2016,abril,162
Maranhão,Homicídio doloso,2016,maio,153
Maranhão,Homicídio doloso,2016,junho,144
Maranhão,Homicídio doloso,2016,julho,178
Maranhão,Homicídio doloso,2016,agosto,185
Maranhão,Homicídio doloso,2016,setembro,149
Maranhão,Homicídio doloso,2016,outubro,162
Maranhão,Homicídio doloso,2016,novembro,179
Maranhão,Homicídio doloso,2016,dezembro,169
Maranhão,Homicídio doloso,2017,janeiro,173
Maranhão,Homicídio doloso,2017,fevereiro,160
Maranhão,Homicídio doloso,2017,março,169
Maranhão,Homicídio doloso,2017,abril,153
Maranhão,Homicídio doloso,2017,maio,136
Maranhão,Homicídio doloso,2017,junho,150
Maranhão,Homicídio doloso,2017,julho,135
Maranhão,Homicídio doloso,2017,agosto,126
Maranhão,Homicídio doloso,2017,setembro,137
Maranhão,Homicídio doloso,2017,outubro,176
Maranhão,Homicídio doloso,2017,novembro,156
Maranhão,Homicídio doloso,2017,dezembro,149
Maranhão,Homicídio doloso,2018,janeiro,158
Maranhão,Homicídio doloso,2018,fevereiro,126
Maranhão,Homicídio doloso,2018,março,139
Maranhão,Homicídio doloso,2018,abril,116
Maranhão,Homicídio doloso,2018,maio,130
Maranhão,Homicídio doloso,2018,junho,148
Maranhão,Homicídio doloso,2018,julho,120
Maranhão,Homicídio doloso,2018,agosto,136
Maranhão,Homicídio doloso,2018,setembro,148
Maranhão,Homicídio doloso,2018,outubro,145
Maranhão,Homicídio doloso,2018,novembro,126
Maranhão,Homicídio doloso,2018,dezembro,125
Maranhão,Homicídio doloso,2019,janeiro,98
Maranhão,Homicídio doloso,2019,fevereiro,104
Maranhão,Homicídio doloso,2019,março,118
Maranhão,Homicídio doloso,2019,abril,107
Maranhão,Homicídio doloso,2019,maio,130
Maranhão,Homicídio doloso,2019,junho,116
Maranhão,Homicídio doloso,2019,julho,98
Maranhão,Homicídio doloso,2019,agosto,129
Maranhão,Homicídio doloso,2019,setembro,131
Maranhão,Homicídio doloso,2019,outubro,127
Maranhão,Homicídio doloso,2019,novembro,134
Maranhão,Homicídio doloso,2019,dezembro,104
Maranhão,Homicídio doloso,2020,janeiro,114
Maranhão,Homicídio doloso,2020,fevereiro,141
Maranhão,Homicídio doloso,2020,março,155
Maranhão,Lesão corporal seguida de morte,2015,janeiro,3
Maranhão,Lesão corporal seguida de morte,2015,fevereiro,2
Maranhão,Lesão corporal seguida de morte,2015,março,8
Maranhão,Lesão corporal seguida de morte,2015,abril,5
Maranhão,Lesão corporal seguida de morte,2015,maio,5
Maranhão,Lesão corporal seguida de morte,2015,junho,4
Maranhão,Lesão corporal seguida de morte,2015,julho,7
Maranhão,Lesão corporal seguida de morte,2015,agosto,10
Maranhão,Lesão corporal seguida de morte,2015,setembro,5
Maranhão,Lesão corporal seguida de morte,2015,outubro,8
Maranhão,Lesão corporal seguida de morte,2015,novembro,4
Maranhão,Lesão corporal seguida de morte,2015,dezembro,6
Maranhão,Lesão corporal seguida de morte,2016,janeiro,2
Maranhão,Lesão corporal seguida de morte,2016,fevereiro,2
Maranhão,Lesão corporal seguida de morte,2016,março,3
Maranhão,Lesão corporal seguida de morte,2016,abril,2
Maranhão,Lesão corporal seguida de morte,2016,maio,1
Maranhão,Lesão corporal seguida de morte,2016,junho,3
Maranhão,Lesão corporal seguida de morte,2016,julho,4
Maranhão,Lesão corporal seguida de morte,2016,agosto,1
Maranhão,Lesão corporal seguida de morte,2016,setembro,1
Maranhão,Lesão corporal seguida de morte,2016,outubro,4
Maranhão,Lesão corporal seguida de morte,2016,novembro,1
Maranhão,Lesão corporal seguida de morte,2016,dezembro,7
Maranhão,Lesão corporal seguida de morte,2017,janeiro,3
Maranhão,Lesão corporal seguida de morte,2017,fevereiro,1
Maranhão,Lesão corporal seguida de morte,2017,março,4
Maranhão,Lesão corporal seguida de morte,2017,abril,3
Maranhão,Lesão corporal seguida de morte,2017,maio,3
Maranhão,Lesão corporal seguida de morte,2017,junho,2
Maranhão,Lesão corporal seguida de morte,2017,julho,2
Maranhão,Lesão corporal seguida de morte,2017,agosto,2
Maranhão,Lesão corporal seguida de morte,2017,setembro,3
Maranhão,Lesão corporal seguida de morte,2017,outubro,4
Maranhão,Lesão corporal seguida de morte,2017,novembro,3
Maranhão,Lesão corporal seguida de morte,2017,dezembro,2
Maranhão,Lesão corporal seguida de morte,2018,janeiro,2
Maranhão,Lesão corporal seguida de morte,2018,fevereiro,2
Maranhão,Lesão corporal seguida de morte,2018,março,2
Maranhão,Lesão corporal seguida de morte,2018,abril,0
Maranhão,Lesão corporal seguida de morte,2018,maio,0
Maranhão,Lesão corporal seguida de morte,2018,junho,2
Maranhão,Lesão corporal seguida de morte,2018,julho,2
Maranhão,Lesão corporal seguida de morte,2018,agosto,0
Maranhão,Lesão corporal seguida de morte,2018,setembro,2
Maranhão,Lesão corporal seguida de morte,2018,outubro,0
Maranhão,Lesão corporal seguida de morte,2018,novembro,0
Maranhão,Lesão corporal seguida de morte,2018,dezembro,1
Maranhão,Lesão corporal seguida de morte,2019,janeiro,2
Maranhão,Lesão corporal seguida de morte,2019,fevereiro,3
Maranhão,Lesão corporal seguida de morte,2019,março,2
Maranhão,Lesão corporal seguida de morte,2019,abril,2
Maranhão,Lesão corporal seguida de morte,2019,maio,0
Maranhão,Lesão corporal seguida de morte,2019,junho,1
Maranhão,Lesão corporal seguida de morte,2019,agosto,0
Maranhão,Lesão corporal seguida de morte,2019,novembro,1
Maranhão,Lesão corporal seguida de morte,2019,dezembro,1
Maranhão,Lesão corporal seguida de morte,2020,janeiro,2
Maranhão,Lesão corporal seguida de morte,2020,março,2
Maranhão,Roubo seguido de morte (latrocínio),2015,janeiro,6
Maranhão,Roubo seguido de morte (latrocínio),2015,fevereiro,7
Maranhão,Roubo seguido de morte (latrocínio),2015,março,7
Maranhão,Roubo seguido de morte (latrocínio),2015,abril,10
Maranhão,Roubo seguido de morte (latrocínio),2015,maio,15
Maranhão,Roubo seguido de morte (latrocínio),2015,junho,8
Maranhão,Roubo seguido de morte (latrocínio),2015,julho,11
Maranhão,Roubo seguido de morte (latrocínio),2015,agosto,8
Maranhão,Roubo seguido de morte (latrocínio),2015,setembro,9
Maranhão,Roubo seguido de morte (latrocínio),2015,outubro,8
Maranhão,Roubo seguido de morte (latrocínio),2015,novembro,20
Maranhão,Roubo seguido de morte (latrocínio),2015,dezembro,8
Maranhão,Roubo seguido de morte (latrocínio),2016,janeiro,5
Maranhão,Roubo seguido de morte (latrocínio),2016,fevereiro,5
Maranhão,Roubo seguido de morte (latrocínio),2016,março,9
Maranhão,Roubo seguido de morte (latrocínio),2016,abril,9
Maranhão,Roubo seguido de morte (latrocínio),2016,maio,14
Maranhão,Roubo seguido de morte (latrocínio),2016,junho,17
Maranhão,Roubo seguido de morte (latrocínio),2016,julho,9
Maranhão,Roubo seguido de morte (latrocínio),2016,agosto,14
Maranhão,Roubo seguido de morte (latrocínio),2016,setembro,12
Maranhão,Roubo seguido de morte (latrocínio),2016,outubro,5
Maranhão,Roubo seguido de morte (latrocínio),2016,novembro,9
Maranhão,Roubo seguido de morte (latrocínio),2016,dezembro,5
Maranhão,Roubo seguido de morte (latrocínio),2017,janeiro,9
Maranhão,Roubo seguido de morte (latrocínio),2017,fevereiro,13
Maranhão,Roubo seguido de morte (latrocínio),2017,março,8
Maranhão,Roubo seguido de morte (latrocínio),2017,abril,5
Maranhão,Roubo seguido de morte (latrocínio),2017,maio,7
Maranhão,Roubo seguido de morte (latrocínio),2017,junho,9
Maranhão,Roubo seguido de morte (latrocínio),2017,julho,11
Maranhão,Roubo seguido de morte (latrocínio),2017,agosto,11
Maranhão,Roubo seguido de morte (latrocínio),2017,setembro,4
Maranhão,Roubo seguido de morte (latrocínio),2017,outubro,5
Maranhão,Roubo seguido de morte (latrocínio),2017,novembro,5
Maranhão,Roubo seguido de morte (latrocínio),2017,dezembro,11
Maranhão,Roubo seguido de morte (latrocínio),2018,janeiro,6
Maranhão,Roubo seguido de morte (latrocínio),2018,fevereiro,5
Maranhão,Roubo seguido de morte (latrocínio),2018,março,11
Maranhão,Roubo seguido de morte (latrocínio),2018,abril,6
Maranhão,Roubo seguido de morte (latrocínio),2018,maio,8
Maranhão,Roubo seguido de morte (latrocínio),2018,junho,4
Maranhão,Roubo seguido de morte (latrocínio),2018,julho,4
Maranhão,Roubo seguido de morte (latrocínio),2018,agosto,5
Maranhão,Roubo seguido de morte (latrocínio),2018,setembro,4
Maranhão,Roubo seguido de morte (latrocínio),2018,outubro,4
Maranhão,Roubo seguido de morte (latrocínio),2018,novembro,8
Maranhão,Roubo seguido de morte (latrocínio),2018,dezembro,6
Maranhão,Roubo seguido de morte (latrocínio),2019,janeiro,11
Maranhão,Roubo seguido de morte (latrocínio),2019,fevereiro,2
Maranhão,Roubo seguido de morte (latrocínio),2019,março,8
Maranhão,Roubo seguido de morte (latrocínio),2019,abril,5
Maranhão,Roubo seguido de morte (latrocínio),2019,maio,4
Maranhão,Roubo seguido de morte (latrocínio),2019,junho,6
Maranhão,Roubo seguido de morte (latrocínio),2019,julho,4
Maranhão,Roubo seguido de morte (latrocínio),2019,agosto,9
Maranhão,Roubo seguido de morte (latrocínio),2019,setembro,8
Maranhão,Roubo seguido de morte (latrocínio),2019,outubro,6
Maranhão,Roubo seguido de morte (latrocínio),2019,novembro,6
Maranhão,Roubo seguido de morte (latrocínio),2019,dezembro,6
Maranhão,Roubo seguido de morte (latrocínio),2020,janeiro,6
Maranhão,Roubo seguido de morte (latrocínio),2020,fevereiro,4
Maranhão,Roubo seguido de morte (latrocínio),2020,março,9
Mato Grosso,Homicídio doloso,2015,janeiro,102
Mato Grosso,Homicídio doloso,2015,fevereiro,82
Mato Grosso,Homicídio doloso,2015,março,90
Mato Grosso,Homicídio doloso,2015,abril,108
Mato Grosso,Homicídio doloso,2015,maio,102
Mato Grosso,Homicídio doloso,2015,junho,88
Mato Grosso,Homicídio doloso,2015,julho,97
Mato Grosso,Homicídio doloso,2015,agosto,96
Mato Grosso,Homicídio doloso,2015,setembro,102
Mato Grosso,Homicídio doloso,2015,outubro,102
Mato Grosso,Homicídio doloso,2015,novembro,102
Mato Grosso,Homicídio doloso,2015,dezembro,65
Mato Grosso,Homicídio doloso,2016,janeiro,113
Mato Grosso,Homicídio doloso,2016,fevereiro,98
Mato Grosso,Homicídio doloso,2016,março,92
Mato Grosso,Homicídio doloso,2016,abril,112
Mato Grosso,Homicídio doloso,2016,maio,80
Mato Grosso,Homicídio doloso,2016,junho,80
Mato Grosso,Homicídio doloso,2016,julho,78
Mato Grosso,Homicídio doloso,2016,agosto,87
Mato Grosso,Homicídio doloso,2016,setembro,91
Mato Grosso,Homicídio doloso,2016,outubro,90
Mato Grosso,Homicídio doloso,2016,novembro,71
Mato Grosso,Homicídio doloso,2016,dezembro,94
Mato Grosso,Homicídio doloso,2017,janeiro,86
Mato Grosso,Homicídio doloso,2017,fevereiro,55
Mato Grosso,Homicídio doloso,2017,março,97
Mato Grosso,Homicídio doloso,2017,abril,81
Mato Grosso,Homicídio doloso,2017,maio,99
Mato Grosso,Homicídio doloso,2017,junho,70
